Part_Desc_,Rework,Work_Order_Qty,Case ID,label,Activity,Resource,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,Complete Timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,14,0,282,2012-01-22 15:48:00,948,1,6,15,215,19278,8,34
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4167,D,Machine 6 - Turning & Milling,0,0,90,2012-01-22 17:30:00,1050,1,6,17,102,19380,9,34
Ballnut,Y,315,Case260,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,57,2012-01-23 16:03:00,963,1,0,16,1353,20733,10,35
Ballnut,Y,315,Case260,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,83,0,30,2012-01-24 07:20:00,440,1,1,7,917,21650,11,33
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,0,0,128,2012-01-26 16:03:00,963,1,3,16,3403,25053,12,33
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,1,0,324,2012-01-27 01:44:00,104,1,4,1,581,25634,13,33
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,13,0,278,2012-01-27 06:21:00,381,1,4,6,277,25911,14,33
Ballnut,Y,315,Case260,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,31,2012-01-27 07:21:00,441,1,4,7,60,25971,15,33
Ballnut,Y,315,Case260,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,15,2012-01-27 07:37:00,457,1,4,7,16,25987,16,33
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,20,0,360,2012-01-28 18:00:00,1080,1,5,18,2063,28050,17,32
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,14,0,1072,2012-01-29 06:52:00,412,1,6,6,772,28822,18,32
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4932,D,Machine 6 - Turning & Milling,26,0,785,2012-01-29 11:22:00,682,1,6,11,270,29092,19,32
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,18,0,241,2012-01-29 15:45:00,945,1,6,15,263,29355,20,30
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4429,D,Machine 6 - Turning & Milling,8,0,218,2012-01-29 19:57:00,1197,1,6,19,252,29607,21,32
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,30,0,640,2012-01-30 06:39:00,399,1,0,6,642,30249,22,30
Ballnut,Y,315,Case260,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,211,2012-01-30 10:29:00,629,1,0,10,230,30479,23,30
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,24,0,525,2012-01-30 15:49:00,949,1,0,15,320,30799,24,29
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4429,D,Machine 6 - Turning & Milling,20,0,445,2012-01-30 23:28:00,1408,1,0,23,459,31258,25,31
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,20,0,430,2012-01-31 06:44:00,404,1,1,6,436,31694,26,33
Ballnut,Y,315,Case260,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,7,0,141,2012-01-31 09:29:00,569,1,1,9,165,31859,27,31
Bearing,missing,60,Case261,regular,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,327,2012-02-07 02:05:00,125,2,1,2,0,0,1,35
Bearing,missing,60,Case261,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,30,0,278,2012-02-07 06:43:00,403,2,1,6,278,278,2,35
Bearing,missing,60,Case261,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,24,2012-02-07 07:14:00,434,2,1,7,31,309,3,35
Bearing,missing,60,Case261,regular,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,30,0,263,2012-02-07 12:39:00,759,2,1,12,325,634,4,35
Bearing,missing,60,Case261,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,60,0,21,2012-02-07 13:41:00,821,2,1,13,62,696,5,34
Bearing,missing,60,Case261,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0,0,75,2012-02-08 01:15:00,75,2,2,1,694,1390,6,34
Bearing,missing,60,Case261,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,60,0,38,2012-02-08 10:59:00,659,2,2,10,584,1974,7,34
Bearing,missing,60,Case261,regular,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,60,0,37,2012-02-08 13:58:00,838,2,2,13,179,2153,8,34
Bearing,missing,60,Case261,regular,Packing,ID4820,D,Packing,60,0,60,2012-02-14 01:00:00,60,2,1,1,7862,10015,9,32
Bearing,missing,60,Case261,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,60,0,1,2012-02-14 08:11:00,491,2,1,8,431,10446,10,31
Spur Gear,missing,36,Case262,deviant,Turning & Milling - Machine 6,ID4167,S,Machine 6 - Turning & Milling,2,0,310,2012-02-06 23:37:00,1417,2,0,23,0,0,1,34
Spur Gear,missing,36,Case262,deviant,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,0,0,66,2012-02-07 01:00:00,60,2,1,1,83,83,2,34
Spur Gear,missing,36,Case262,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,34,0,330,2012-02-07 06:30:00,390,2,1,6,330,413,3,35
Spur Gear,missing,36,Case262,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,74,2012-02-07 08:18:00,498,2,1,8,108,521,4,34
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,0,0,120,2012-01-02 11:00:00,660,1,0,11,0,0,1,4
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,0,0,366,2012-01-03 17:58:00,1078,1,1,17,1858,1858,2,18
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,1,0,139,2012-01-04 09:18:00,558,1,2,9,920,2778,3,17
Compound Dies,missing,18,Case263,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0,0,60,2012-01-04 10:00:00,600,1,2,10,42,2820,4,17
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,B,Machine 8 - Turning & Milling,0,0,99,2012-01-04 11:00:00,660,1,2,11,60,2880,5,19
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,11,0,321,2012-01-04 16:21:00,981,1,2,16,321,3201,6,21
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,1,0,18,2012-01-05 07:06:00,426,1,3,7,885,4086,7,21
Compound Dies,missing,18,Case263,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,5,0,135,2012-01-05 10:45:00,645,1,3,10,219,4305,8,20
Compound Dies,missing,18,Case263,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,18,0,60,2012-01-05 11:30:00,690,1,3,11,45,4350,9,20
Compound Dies,missing,18,Case263,regular,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,18,0,41,2012-01-05 12:27:00,747,1,3,12,57,4407,10,19
Compound Dies,missing,18,Case263,regular,other,ID4287,D,Quality Check 1,18,0,100,2012-01-16 15:00:00,900,1,0,15,15993,20400,11,31
Compound Dies,missing,18,Case263,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,18,0,13,2012-01-17 12:11:00,731,1,1,12,1271,21671,12,32
Compound Dies,missing,18,Case263,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,18,0,40,2012-01-17 13:27:00,807,1,1,13,76,21747,13,31
Compound Dies,missing,18,Case263,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,0,2012-01-18 09:00:00,540,1,2,9,1173,22920,14,36
Compound Dies,missing,18,Case263,regular,Round Grinding - Manual,ID4872,S,Machine 27 - Grinding,0,0,62,2012-01-18 09:11:00,551,1,2,9,11,22931,15,36
Compound Dies,missing,18,Case263,regular,Round Grinding - Manual,ID4287,D,Machine 27 - Grinding,0,0,75,2012-01-18 10:15:00,615,1,2,10,64,22995,16,36
Compound Dies,missing,18,Case263,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,230,2012-01-18 12:50:00,770,1,2,12,155,23150,17,35
Compound Dies,missing,18,Case263,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,18,0,393,2012-01-18 15:45:00,945,1,2,15,175,23325,18,36
Compound Dies,missing,18,Case263,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,279,2012-01-19 15:36:00,936,1,3,15,1431,24756,19,35
Compound Dies,missing,18,Case263,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,18,0,31,2012-01-22 07:57:00,477,1,6,7,3861,28617,20,33
Compound Dies,missing,18,Case263,regular,Packing,other,D,Packing,0,0,60,2012-01-23 01:00:00,60,1,0,1,0,29640,21,32
Compound Dies,missing,18,Case263,regular,Packing,other,D,Packing,18,0,60,2012-01-23 01:00:00,60,1,0,1,1023,29640,22,32
Bearing,missing,132,Case264,deviant,Turning & Milling - Machine 6,ID4718,S,Machine 6 - Turning & Milling,2,0,410,2012-03-26 15:28:00,928,3,0,15,0,0,1,14
Bearing,missing,132,Case264,deviant,Turning & Milling - Machine 6,ID4718,D,Machine 6 - Turning & Milling,2,0,33,2012-03-26 16:01:00,961,3,0,16,33,33,2,13
Bearing,missing,132,Case264,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,4,0,130,2012-03-26 17:52:00,1072,3,0,17,111,144,3,12
Bearing,missing,132,Case264,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,32,0,613,2012-03-27 06:34:00,394,3,1,6,762,906,4,13
Bearing,missing,132,Case264,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,17,2012-03-27 07:26:00,446,3,1,7,52,958,5,13
Bearing,missing,132,Case264,deviant,Turning & Milling - Machine 6,ID4167,D,Machine 6 - Turning & Milling,28,0,472,2012-03-27 15:56:00,956,3,1,15,510,1468,6,12
Bearing,missing,132,Case264,deviant,Turning & Milling - Machine 6,ID4429,D,Machine 6 - Turning & Milling,5,0,54,2012-03-27 18:30:00,1110,3,1,18,154,1622,7,10
Bearing,missing,132,Case264,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,30,0,633,2012-03-28 06:42:00,402,3,2,6,732,2354,8,11
Bearing,missing,132,Case264,deviant,Turning & Milling - Machine 6,ID4718,D,Machine 6 - Turning & Milling,2,0,27,2012-03-28 07:27:00,447,3,2,7,45,2399,9,11
Bearing,missing,132,Case264,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,26,2012-03-28 07:31:00,451,3,2,7,4,2403,10,11
Bearing,missing,132,Case264,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,59,0,7,2012-03-28 07:48:00,468,3,2,7,17,2420,11,11
Bearing,missing,132,Case264,deviant,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,59,0,139,2012-03-28 10:39:00,639,3,2,10,171,2591,12,11
Bearing,missing,132,Case264,deviant,Turning & Milling - Machine 6,ID4167,D,Machine 6 - Turning & Milling,16,0,255,2012-03-28 12:05:00,725,3,2,12,86,2677,13,10
O-Ring,missing,9,Case265,regular,Turning - Machine 8,ID0997,S,Machine 15 - Turning,0,0,307,2012-01-04 15:59:00,959,1,2,15,0,0,1,21
O-Ring,missing,9,Case265,regular,Turning - Machine 8,ID0997,D,Machine 15 - Turning,9,0,52,2012-01-05 08:26:00,506,1,3,8,987,987,2,20
O-Ring,missing,9,Case265,regular,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,205,2012-01-09 10:29:00,629,1,0,10,5883,6870,3,29
O-Ring,missing,9,Case265,regular,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,60,2012-01-09 10:49:00,649,1,0,10,20,6890,4,29
O-Ring,missing,9,Case265,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,9,0,54,2012-01-09 11:21:00,681,1,0,11,32,6922,5,30
O-Ring,missing,9,Case265,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,9,0,75,2012-01-09 12:50:00,770,1,0,12,89,7011,6,28
O-Ring,missing,9,Case265,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,9,0,16,2012-01-16 08:28:00,508,1,0,8,9818,16829,7,29
O-Ring,missing,9,Case265,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,9,0,69,2012-01-16 09:37:00,577,1,0,9,69,16898,8,30
O-Ring,missing,9,Case265,regular,Round Grinding - Manual,ID4872,S,Machine 27 - Grinding,0,0,77,2012-01-16 14:54:00,894,1,0,14,317,17215,9,31
O-Ring,missing,9,Case265,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,1,0,59,2012-01-16 15:53:00,953,1,0,15,59,17274,10,31
O-Ring,missing,9,Case265,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,0,0,28,2012-01-17 07:18:00,438,1,1,7,925,18199,11,32
O-Ring,missing,9,Case265,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,8,0,228,2012-01-17 11:10:00,670,1,1,11,232,18431,12,32
O-Ring,missing,9,Case265,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,303,2012-01-17 18:03:00,1083,1,1,18,413,18844,13,35
O-Ring,missing,9,Case265,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,347,2012-01-18 16:07:00,967,1,2,16,1324,20168,14,36
O-Ring,missing,9,Case265,regular,Packing,other,D,Packing,8,0,60,2012-01-19 01:00:00,60,1,3,1,533,20701,15,37
O-Ring,missing,9,Case265,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,8,0,75,2012-01-19 12:01:00,721,1,3,12,661,21362,16,34
Cable Head,missing,153,Case266,deviant,Turning & Milling Q.C.,ID4163,D,Quality Check 1,0,0,100,2012-01-04 08:40:00,520,1,2,8,0,0,1,17
Cable Head,missing,153,Case266,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,0,0,114,2012-01-04 16:09:00,969,1,2,16,449,449,2,21
Cable Head,missing,153,Case266,deviant,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,117,0,651,2012-01-05 06:45:00,405,1,3,6,876,1325,3,21
Cable Head,missing,153,Case266,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,36,0,431,2012-01-05 14:17:00,857,1,3,14,452,1777,4,19
Cable Head,missing,153,Case266,deviant,Turning & Milling Q.C.,ID4163,S,Quality Check 1,0,0,130,2012-01-05 16:10:00,970,1,3,16,113,1890,5,21
Cable Head,missing,153,Case266,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,153,0,35,2012-01-05 17:35:00,1055,1,3,17,85,1975,6,21
Cable Head,missing,153,Case266,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,1,0,195,2012-01-05 17:37:00,1057,1,3,17,2,1977,7,21
Cable Head,missing,153,Case266,deviant,Turning & Milling - Machine 5,ID4932,S,Machine 5 - Turning & Milling,0,0,59,2012-01-05 20:50:00,1250,1,3,20,193,2170,8,22
Cable Head,missing,153,Case266,deviant,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,33,0,590,2012-01-06 06:41:00,401,1,4,6,591,2761,9,21
Cable Head,missing,153,Case266,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,20,0,318,2012-01-06 12:39:00,759,1,4,12,358,3119,10,21
Cable Head,missing,153,Case266,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,0,0,1080,2012-01-07 07:00:00,420,1,5,7,1101,4220,11,21
Cable Head,missing,153,Case266,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,0,0,990,2012-01-07 23:30:00,1410,1,5,23,990,5210,12,21
Cable Head,missing,153,Case266,deviant,Turning & Milling - Machine 5,ID4641,D,Machine 5 - Turning & Milling,36,0,419,2012-01-08 06:35:00,395,1,6,6,425,5635,13,21
Cable Head,missing,153,Case266,deviant,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,0,0,93,2012-01-08 08:39:00,519,1,6,8,124,5759,14,21
Cable Head,missing,153,Case266,deviant,Turning & Milling Q.C.,ID4163,D,Quality Check 1,131,0,230,2012-01-08 12:50:00,770,1,6,12,251,6010,15,21
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,0,0,344,2012-01-05 17:58:00,1078,1,3,17,0,0,1,22
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4794,S,Machine 4 - Turning & Milling,2,0,293,2012-01-06 01:14:00,74,1,4,1,436,436,2,21
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4794,D,Machine 4 - Turning & Milling,15,0,324,2012-01-06 06:39:00,399,1,4,6,325,761,3,21
Punch Holder,missing,350,Case267,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,125,2012-01-06 09:44:00,584,1,4,9,185,946,4,21
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,20,0,318,2012-01-06 12:52:00,772,1,4,12,188,1134,5,21
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4529,D,Machine 4 - Turning & Milling,30,0,1080,2012-01-07 07:00:00,420,1,5,7,1088,2222,6,21
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4529,D,Machine 4 - Turning & Milling,30,0,990,2012-01-07 23:30:00,1410,1,5,23,990,3212,7,21
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4641,D,Machine 4 - Turning & Milling,33,0,426,2012-01-08 06:43:00,403,1,6,6,433,3645,8,21
Punch Holder,missing,350,Case267,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,130,2012-01-08 10:00:00,600,1,6,10,197,3842,9,21
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,28,0,545,2012-01-08 16:05:00,965,1,6,16,365,4207,10,24
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4794,D,Machine 4 - Turning & Milling,5,0,110,2012-01-08 17:50:00,1070,1,6,17,105,4312,11,25
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4529,D,Machine 4 - Turning & Milling,36,0,660,2012-01-09 07:00:00,420,1,0,7,790,5102,12,30
Punch Holder,missing,350,Case267,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,26,2012-01-09 08:30:00,510,1,0,8,90,5192,13,30
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,38,0,663,2012-01-09 17:52:00,1072,1,0,17,562,5754,14,31
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4529,D,Machine 4 - Turning & Milling,21,0,600,2012-01-10 06:30:00,390,1,1,6,758,6512,15,30
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4718,D,Machine 4 - Turning & Milling,44,0,355,2012-01-10 06:55:00,415,1,1,6,25,6537,16,30
Punch Holder,missing,350,Case267,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,200,0,75,2012-01-10 08:24:00,504,1,1,8,89,6626,17,29
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,13,0,305,2012-01-10 12:07:00,727,1,1,12,223,6849,18,29
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4932,B,Machine 4 - Turning & Milling,0,0,75,2012-01-10 13:23:00,803,1,1,13,76,6925,19,29
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,9,0,193,2012-01-10 15:58:00,958,1,1,15,155,7080,20,29
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4718,D,Machine 4 - Turning & Milling,14,0,343,2012-01-10 23:38:00,1418,1,1,23,460,7540,21,29
Punch Holder,missing,350,Case267,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,79,2012-01-11 08:09:00,489,1,2,8,511,8051,22,29
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,12,0,505,2012-01-11 16:07:00,967,1,2,16,478,8529,23,30
Punch Holder,missing,350,Case267,deviant,Turning & Milling - Machine 4,ID4718,D,Machine 4 - Turning & Milling,0,0,452,2012-01-11 23:42:00,1422,1,2,23,455,8984,24,31
Punch Holder,missing,350,Case267,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,118,0,75,2012-01-17 11:12:00,672,1,1,11,7890,16874,25,32
Punch Holder,missing,350,Case267,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,32,0,75,2012-01-17 11:35:00,695,1,1,11,23,16897,26,32
Punch Holder,missing,350,Case267,deviant,Wire Cut - Machine 13,ID3767,D,Wire Cut - Machine 13,20,0,75,2012-01-18 01:15:00,75,1,2,1,820,17717,27,36
Punch Holder,missing,350,Case267,deviant,Wire Cut - Machine 13,ID3767,D,Wire Cut - Machine 13,0,0,240,2012-01-18 13:00:00,780,1,2,13,705,18422,28,35
Punch Holder,missing,350,Case267,deviant,Wire Cut - Machine 13,ID3767,D,Wire Cut - Machine 13,45,0,11,2012-01-19 08:11:00,491,1,3,8,1151,19573,29,36
Punch Holder,missing,350,Case267,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,540,2012-01-19 17:00:00,1020,1,3,17,529,20102,30,35
Punch Holder,missing,350,Case267,deviant,Wire Cut - Machine 13,other,D,Wire Cut - Machine 13,45,0,480,2012-01-22 15:00:00,900,1,6,15,4200,24302,31,34
Punch Holder,missing,350,Case267,deviant,Wire Cut - Machine 13,ID3767,D,Wire Cut - Machine 13,40,0,480,2012-01-24 17:00:00,1020,1,1,17,3000,27302,32,34
Punch Holder,missing,350,Case267,deviant,Wire Cut - Machine 13,ID3767,D,Wire Cut - Machine 13,35,0,420,2012-01-25 15:00:00,900,1,2,15,1320,28622,33,32
Punch Holder,missing,350,Case267,deviant,Wire Cut - Machine 13,other,D,Wire Cut - Machine 13,40,0,450,2012-01-26 15:30:00,930,1,3,15,1470,30092,34,33
Punch Holder,missing,350,Case267,deviant,Wire Cut - Machine 13,ID3767,D,Wire Cut - Machine 13,45,0,480,2012-01-27 00:00:00,0,1,4,0,510,30602,35,33
Punch Holder,missing,350,Case267,deviant,Wire Cut - Machine 13,ID3767,D,Wire Cut - Machine 13,30,0,330,2012-01-27 12:30:00,750,1,4,12,750,31352,36,32
Punch Holder,missing,350,Case267,deviant,Wire Cut - Machine 13,ID3767,D,Wire Cut - Machine 13,28,0,300,2012-01-29 18:00:00,1080,1,6,18,3210,34562,37,32
Punch Holder,missing,350,Case267,deviant,Wire Cut - Machine 13,other,D,Wire Cut - Machine 13,22,0,360,2012-01-29 23:00:00,1380,1,6,23,300,34862,38,32
Punch Holder,missing,350,Case267,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,125,0,109,2012-02-01 12:51:00,771,2,2,12,3711,38573,39,32
Punch Holder,missing,350,Case267,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,55,0,39,2012-02-01 14:02:00,842,2,2,14,71,38644,40,32
Punch Holder,missing,350,Case267,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,50,0,33,2012-02-01 17:59:00,1079,2,2,17,237,38881,41,32
Punch Holder,missing,350,Case267,deviant,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0,0,75,2012-02-02 01:15:00,75,2,3,1,436,39317,42,33
Punch Holder,missing,350,Case267,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,50,0,31,2012-02-02 15:53:00,953,2,3,15,878,40195,43,34
Punch Holder,missing,350,Case267,deviant,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,200,0,519,2012-02-02 17:02:00,1022,2,3,17,69,40264,44,34
